Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Price,Discount,City
3514,2024-04-06,C0673,P501,2,11015,15.0,Delhi
3515,2024-07-30,C1100,P505,1,21434,5.0,Mumbai
3516,2024-11-23,C0098,P504,2,53252,15.0,Pune
3517,2024-09-29,C0826,P502,3,47605,0.0,Kolkata
3518,2024-03-28,C0019,P502,1,52630,0.0,Mumbai
3519,2024-11-06,C0412,P502,2,2971,15.0,Delhi
3520,2024-08-31,C0690,P502,1,22183,10.0,Kolkata
3521,2024-01-21,C0718,P504,3,39413,0.0,Bangalore
3522,2024-01-25,C0234,P505,1,9093,15.0,Pune
3523,2024-05-16,C0650,P504,4,57141,0.0,Chennai
3524,2024-08-06,C1084,P502,3,20414,10.0,Chennai
3525,2024-08-08,C0502,P506,1,58489,,Mumbai
3526,2024-01-23,C0044,P506,4,14169,10.0,Bangalore
3527,2024-11-03,C1048,P503,1,21977,15.0,Mumbai
3528,2024-11-15,C1083,P503,1,21217,15.0,Mumbai
3529,2024-08-07,C0460,P505,1,19652,15.0,Kolkata
3530,2024-12-26,C0051,P504,1,38221,15.0,Hyderabad
3531,2024-05-02,C0205,P505,4,46449,,Bangalore
3532,2024-08-28,C0251,P504,3,26490,0.0,Mumbai
3533,2024-04-11,C0693,P504,4,46907,,Mumbai
3534,2024-10-28,C1026,P504,3,44162,10.0,Chennai
3535,2024-04-20,C0177,P505,1,3220,,Chennai
3536,2024-06-21,C0736,P504,2,45857,0.0,Hyderabad
3537,2024-09-16,C0131,P501,1,50249,5.0,Delhi
3538,2024-08-02,C0488,P504,2,52932,15.0,Mumbai
3539,2024-11-08,C0079,P501,4,56599,10.0,Mumbai
3540,2024-12-12,C0246,P506,2,34105,10.0,Pune
3541,2024-09-13,C0034,P504,3,32707,5.0,Bangalore
3542,2024-03-17,C0137,P504,3,29725,10.0,Bangalore
3543,2024-07-20,C0250,P504,2,40165,10.0,Delhi
3544,2024-08-21,C0688,P501,4,1268,,Delhi
3545,2024-10-12,C0269,P504,4,32320,0.0,Pune
3546,2024-10-01,C0743,P506,4,57729,15.0,Hyderabad
3547,2024-01-31,C0107,P506,3,2969,15.0,Mumbai
3548,2024-03-26,C0556,P503,2,14501,5.0,Kolkata
3549,2024-02-24,C0586,P501,1,16812,0.0,Pune
3550,2024-12-20,C0146,P501,4,52556,15.0,Kolkata
3551,2024-09-21,C0392,P503,4,25776,15.0,Kolkata
3552,2024-09-27,C1113,P501,2,31953,5.0,Chennai
3553,2024-01-26,C0573,P505,3,25363,10.0,Delhi
3554,2024-01-26,C1107,P506,4,12951,15.0,Kolkata
3555,2024-10-18,C0789,P503,1,24737,5.0,Kolkata
3556,2024-10-18,C0664,P505,4,6676,5.0,Hyderabad
3557,2024-09-27,C1158,P502,3,33095,,Hyderabad
3558,2024-08-28,C0856,P501,2,6887,5.0,Bangalore
3559,2024-10-13,C0034,P505,2,49813,10.0,Chennai
3560,2024-05-14,C0716,P504,2,59838,5.0,Bangalore
3561,2024-11-29,C1200,P506,1,52262,10.0,Mumbai
3562,2024-11-05,C0902,P505,1,44039,15.0,Hyderabad
3563,2024-12-20,C1197,P503,1,1123,5.0,Pune
3564,2024-06-16,C0368,P505,4,47304,10.0,Hyderabad
3565,2024-07-12,C0950,P504,1,32092,,Mumbai
3566,2024-04-11,C0035,P501,3,18930,,Hyderabad
3567,2024-11-16,C0526,P501,1,4901,10.0,Chennai
3568,2024-05-17,C1166,P501,4,47029,10.0,Kolkata
3569,2024-12-20,C0578,P502,3,40564,0.0,Chennai
3570,2024-05-25,C1170,P504,4,10306,15.0,Kolkata
3571,2024-09-10,C0064,P505,2,3443,5.0,Mumbai
3572,2024-08-12,C0580,P505,2,27906,,Delhi
3573,2024-04-18,C0840,P503,3,50616,0.0,Chennai
3574,2024-06-03,C0079,P506,4,44201,5.0,Mumbai
3575,2024-03-27,C0753,P501,4,52474,10.0,Bangalore
3576,2024-12-22,C0017,P504,3,5713,5.0,Chennai
3577,2024-08-06,C0234,P502,2,10787,15.0,Kolkata
3578,2024-04-21,C0696,P504,4,8498,10.0,Mumbai
3579,2024-09-01,C1130,P501,1,13757,10.0,Hyderabad
3580,2024-05-31,C0057,P503,2,58824,,Delhi
3581,2024-07-01,C1101,P503,1,26967,0.0,Pune
3582,2024-08-24,C0893,P502,1,1544,0.0,Delhi
3583,2024-02-07,C0654,P504,3,2233,10.0,Delhi
3584,2024-10-20,C0448,P501,3,7127,,Chennai
3585,2024-10-07,C0784,P501,4,42810,5.0,Pune
3586,2024-07-13,C0293,P503,1,37090,,Pune
3587,2024-06-14,C0769,P504,3,48410,10.0,Bangalore
3588,2024-06-06,C0567,P506,2,20536,15.0,Mumbai
3589,2024-03-29,C0905,P503,1,32347,15.0,Mumbai
3590,2024-08-29,C0162,P506,3,34046,5.0,Kolkata
3591,2024-09-28,C1180,P501,1,54581,5.0,Mumbai
3592,2024-07-19,C0156,P502,4,27710,0.0,Bangalore
3593,2024-02-11,C0396,P503,2,30658,15.0,Chennai
3594,2024-12-19,C0810,P505,2,2889,0.0,Delhi
3595,2024-10-16,C1192,P502,4,20252,0.0,Hyderabad
3596,2024-11-01,C0588,P504,3,21236,,Delhi
3597,2024-02-15,C1041,P506,2,22163,,Delhi
3598,2024-05-04,C0112,P506,4,50044,10.0,Kolkata
3599,2024-11-23,C0747,P504,3,10621,15.0,Kolkata
3600,2024-08-17,C0952,P504,3,53919,0.0,Chennai
3601,2024-11-02,C0226,P503,1,36079,10.0,Delhi
3602,2024-10-25,C0652,P503,2,55369,15.0,Mumbai
3603,2024-10-29,C0088,P501,3,13998,10.0,Mumbai
3604,2024-05-03,C0797,P502,2,19750,,Hyderabad
3605,2024-12-11,C0724,P501,1,20415,,Chennai
3606,2024-10-06,C0079,P505,3,46060,5.0,Mumbai
3607,2024-08-19,C0384,P503,3,26629,5.0,Pune
3608,2024-11-06,C0632,P505,4,21845,,Mumbai
3609,2024-06-01,C0598,P501,1,20456,15.0,Bangalore
3610,2024-08-08,C1195,P506,2,54543,,Hyderabad
3611,2024-05-07,C0624,P504,1,30511,0.0,Chennai
3612,2024-04-29,C0898,P502,1,10786,0.0,Hyderabad
3613,2024-06-24,C1017,P502,2,37972,10.0,Pune
3614,2024-08-15,C1091,P502,3,11604,10.0,Mumbai
3615,2024-03-19,C0301,P506,3,21267,5.0,Pune
3616,2024-05-01,C1101,P501,4,58779,,Pune
3617,2024-01-06,C1122,P502,3,32884,0.0,Pune
3618,2024-12-25,C0195,P504,1,3390,5.0,Pune
3619,2024-12-03,C0974,P504,2,41325,,Delhi
3620,2024-11-04,C0308,P503,1,4042,0.0,Chennai
3621,2024-09-17,C0096,P504,2,46342,5.0,Hyderabad
3622,2024-01-28,C0002,P505,4,37743,,Hyderabad
3623,2024-06-24,C0733,P506,2,59215,5.0,Kolkata
3624,2024-09-30,C0177,P501,4,48613,0.0,Pune
3625,2024-07-16,C0064,P502,2,43325,5.0,Mumbai
3626,2024-09-07,C1041,P506,3,16824,15.0,Bangalore
3627,2024-11-15,C0450,P502,2,21130,0.0,Bangalore
3628,2024-03-16,C0393,P505,2,51900,5.0,Kolkata
3629,2024-01-12,C0991,P501,3,57671,15.0,Bangalore
3630,2024-09-06,C0098,P501,3,42620,15.0,Delhi
3631,2024-10-08,C0750,P501,4,21232,0.0,Pune
3632,2024-09-18,C0293,P505,2,59940,,Delhi
3633,2024-11-20,C0986,P503,1,57566,,Kolkata
3634,2024-07-22,C1090,P505,3,17519,10.0,Delhi
3635,2024-09-22,C0236,P502,2,37381,0.0,Mumbai
3636,2024-08-19,C0975,P506,1,18355,,Hyderabad
3637,2024-04-19,C0353,P506,1,51590,5.0,Chennai
3638,2024-07-08,C0073,P506,1,57166,5.0,Mumbai
3639,2024-10-09,C0958,P505,4,5043,,Mumbai
3640,2024-05-22,C0949,P506,4,43339,15.0,Bangalore
3641,2024-06-08,C0845,P503,3,37181,10.0,Bangalore
3642,2024-08-30,C0837,P501,2,45198,,Kolkata
3643,2024-08-13,C0652,P501,4,29231,0.0,Mumbai
3644,2024-06-22,C0205,P504,3,44839,0.0,Kolkata
3645,2024-10-06,C1089,P502,1,46496,0.0,Bangalore
3646,2024-03-22,C0518,P504,2,58734,10.0,Mumbai
3647,2024-03-18,C0067,P506,4,57452,15.0,Chennai
3648,2024-09-02,C0192,P506,3,46708,,Mumbai
3649,2024-09-01,C0519,P501,1,33839,0.0,Pune
3650,2024-05-13,C0911,P504,4,21998,5.0,Kolkata
3651,2024-12-25,C0324,P501,4,58349,,Mumbai
3652,2024-09-10,C0283,P502,4,55713,15.0,Chennai
3653,2024-02-05,C0531,P502,3,3672,15.0,Hyderabad
3654,2024-08-04,C0098,P506,4,4926,0.0,Mumbai
3655,2024-03-04,C0080,P504,3,38645,5.0,Hyderabad
3656,2024-04-09,C0576,P501,4,52030,15.0,Chennai
3657,2024-01-25,C0740,P505,1,45866,5.0,Hyderabad
3658,2024-03-21,C0402,P506,3,21914,,Chennai
3659,2024-04-30,C1158,P502,2,21499,5.0,Delhi
3660,2024-07-03,C0954,P501,3,24031,,Kolkata
3661,2024-01-19,C1070,P501,3,33965,,Pune
3662,2024-03-22,C0737,P504,3,38849,0.0,Delhi
3663,2024-06-08,C1180,P505,4,22517,15.0,Pune
3664,2024-12-07,C0117,P505,2,6807,10.0,Kolkata
3665,2024-09-19,C0184,P501,4,33727,10.0,Bangalore
3666,2024-09-28,C0503,P502,3,18270,10.0,Kolkata
3667,2024-05-02,C0844,P504,3,24659,10.0,Mumbai
3668,2024-12-23,C0692,P504,4,18568,5.0,Bangalore
3669,2024-03-18,C0978,P502,2,48748,15.0,Mumbai
3670,2024-06-17,C0752,P501,3,43330,15.0,Delhi
3671,2024-10-12,C0991,P506,3,15852,0.0,Bangalore
3672,2024-01-06,C0843,P506,3,431,,Delhi
3673,2024-02-20,C0861,P502,2,27564,0.0,Chennai
3674,2024-03-23,C0703,P501,1,23994,,Kolkata
3675,2024-10-17,C1193,P505,3,11195,,Delhi
3676,2024-09-24,C0476,P503,1,9911,0.0,Bangalore
3677,2024-01-21,C0316,P501,4,22241,0.0,Pune
3678,2024-12-27,C0960,P503,4,51713,5.0,Kolkata
3679,2024-08-05,C0600,P506,4,7195,15.0,Kolkata
3680,2024-09-21,C0771,P506,2,32576,15.0,Bangalore
3681,2024-01-16,C0875,P505,2,30600,,Delhi
3682,2024-11-30,C0070,P505,4,36154,10.0,Bangalore
3683,2024-02-29,C0446,P502,2,10263,10.0,Mumbai
3684,2024-03-18,C0472,P501,4,58203,,Mumbai
3685,2024-12-30,C1200,P501,1,13455,,Bangalore
3686,2024-11-09,C0816,P505,3,35398,10.0,Kolkata
3687,2024-06-30,C0109,P501,4,58873,5.0,Mumbai
3688,2024-07-05,C0482,P502,2,50882,0.0,Hyderabad
3689,2024-01-08,C1077,P505,2,13810,0.0,Delhi
3690,2024-06-20,C0086,P506,2,25733,5.0,Bangalore
3691,2024-01-09,C0666,P505,2,50294,0.0,Mumbai
3692,2024-10-21,C0269,P503,1,44893,5.0,Hyderabad
3693,2024-02-26,C0769,P502,4,1948,5.0,Mumbai
3694,2024-06-07,C0382,P503,1,37424,,Kolkata
3695,2024-07-15,C0476,P504,1,50358,10.0,Chennai
3696,2024-09-11,C0463,P502,3,32257,0.0,Kolkata
3697,2024-09-28,C0670,P506,1,11060,0.0,Delhi
3698,2024-07-10,C0648,P506,3,36006,15.0,Mumbai
3699,2024-12-17,C0245,P503,4,51800,15.0,Bangalore
3700,2024-10-28,C0480,P505,3,51387,0.0,Pune
3701,2024-10-28,C0179,P505,2,49614,0.0,Chennai
3702,2024-10-27,C0374,P502,4,53750,5.0,Delhi
3703,2024-10-05,C0317,P502,3,33488,,Pune
3704,2024-06-14,C0428,P502,4,25272,15.0,Delhi
3705,2024-04-07,C0043,P502,2,1877,5.0,Chennai
3706,2024-11-02,C1191,P504,3,5544,0.0,Kolkata
3707,2024-08-13,C0345,P505,4,30869,,Chennai
3708,2024-05-14,C0525,P505,1,8495,5.0,Mumbai
3709,2024-05-19,C1089,P503,3,38550,5.0,Hyderabad
3710,2024-07-18,C0544,P501,4,43742,0.0,Mumbai
3711,2024-08-21,C0408,P503,2,34237,5.0,Chennai
3712,2024-03-29,C0997,P501,3,5292,,Delhi
3713,2024-09-22,C0223,P501,4,34756,15.0,Pune
3714,2024-04-21,C0527,P502,4,47672,5.0,Bangalore
3715,2024-05-21,C0450,P504,2,59536,0.0,Chennai
3716,2024-05-05,C0762,P504,3,26233,,Hyderabad
3717,2024-06-14,C0456,P503,4,46446,5.0,Delhi
3718,2024-04-14,C0400,P506,3,45217,5.0,Bangalore
3719,2024-05-17,C0691,P504,1,23869,15.0,Pune
3720,2024-01-29,C0348,P504,1,27499,5.0,Bangalore
3721,2024-08-14,C1142,P503,4,12943,0.0,Kolkata
3722,2024-06-17,C1105,P504,2,7516,0.0,Mumbai
3723,2024-03-28,C1145,P503,3,30311,15.0,Delhi
3724,2024-08-29,C0775,P501,3,1394,,Mumbai
3725,2024-04-21,C0048,P505,3,58852,,Kolkata
3726,2024-11-25,C1145,P503,1,53346,10.0,Pune
3727,2024-10-15,C0168,P501,3,30541,15.0,Delhi
3728,2024-07-15,C1016,P503,2,30115,10.0,Kolkata
3729,2024-08-08,C0773,P505,2,17765,10.0,Bangalore
3730,2024-07-23,C0086,P503,4,27066,,Pune
3731,2024-02-07,C1076,P506,1,22838,5.0,Delhi
3732,2024-08-30,C0518,P506,4,34506,,Mumbai
3733,2024-04-21,C1004,P506,1,4817,0.0,Mumbai
3734,2024-03-18,C0782,P504,2,1544,0.0,Chennai
3735,2024-01-25,C0976,P503,4,6139,0.0,Delhi
3736,2024-04-21,C0954,P503,4,38077,0.0,Bangalore
3737,2024-07-05,C0216,P505,1,28680,15.0,Mumbai
3738,2024-09-14,C0403,P503,4,54317,10.0,Pune
3739,2024-03-31,C0950,P506,1,15394,15.0,Pune
3740,2024-03-09,C0401,P503,2,17632,,Hyderabad
3741,2024-05-18,C0418,P506,1,49594,5.0,Hyderabad
3742,2024-10-30,C0543,P502,1,10135,15.0,Kolkata
3743,2024-01-14,C0634,P506,3,8763,0.0,Kolkata
3744,2024-10-20,C1127,P502,2,33950,10.0,Pune
3745,2024-05-23,C1106,P504,1,26470,,Delhi
3746,2024-01-01,C0274,P502,2,58226,5.0,Kolkata
3747,2024-03-20,C0819,P504,3,50023,0.0,Hyderabad
3748,2024-07-18,C0417,P505,2,24916,10.0,Hyderabad
3749,2024-03-25,C0042,P501,4,32322,10.0,Pune
3750,2024-06-01,C1114,P504,4,13535,15.0,Pune
3751,2024-07-14,C0399,P502,3,44422,,Hyderabad
3752,2024-08-07,C0379,P502,2,7373,15.0,Mumbai
3753,2024-08-21,C0726,P501,3,21260,,Delhi
3754,2024-04-04,C0216,P506,1,30811,5.0,Kolkata
3755,2024-05-14,C1107,P501,3,9562,0.0,Hyderabad
3756,2024-09-15,C0604,P505,2,6366,15.0,Hyderabad
3757,2024-07-10,C0010,P503,4,32311,5.0,Delhi
3758,2024-02-19,C0097,P503,2,8106,,Pune
3759,2024-05-25,C0661,P504,1,42394,5.0,Pune
3760,2024-06-14,C0791,P505,2,22326,5.0,Chennai
3761,2024-04-11,C1093,P502,1,41448,10.0,Delhi
3762,2024-03-01,C0279,P506,2,30620,10.0,Bangalore
3763,2024-08-21,C0899,P501,1,31908,10.0,Mumbai
3764,2024-07-04,C1081,P506,4,21548,0.0,Bangalore
3765,2024-11-10,C1130,P505,2,10640,0.0,Pune
3766,2024-01-29,C0665,P502,2,42662,0.0,Chennai
3767,2024-01-04,C0749,P503,2,13631,0.0,Kolkata
3768,2024-05-15,C0033,P505,3,14378,,Chennai
3769,2024-05-05,C0345,P505,1,11363,5.0,Kolkata
3770,2024-11-01,C0060,P506,1,54014,15.0,Kolkata
3771,2024-07-05,C0498,P505,4,14326,0.0,Kolkata
3772,2024-06-30,C0680,P501,1,34903,5.0,Kolkata
3773,2024-11-01,C0948,P505,4,10164,10.0,Bangalore
3774,2024-05-25,C1054,P503,4,17260,10.0,Chennai
3775,2024-04-15,C0684,P502,4,13329,,Hyderabad
3776,2024-12-30,C0401,P504,2,28812,,Bangalore
3777,2024-02-19,C0103,P501,4,9427,15.0,Chennai
3778,2024-09-23,C0898,P503,2,48312,5.0,Bangalore
3779,2024-11-25,C0390,P504,3,46128,5.0,Delhi
3780,2024-06-19,C0270,P502,1,40615,10.0,Bangalore
3781,2024-10-06,C0166,P505,1,50625,10.0,Hyderabad
3782,2024-11-25,C0189,P506,3,49745,5.0,Pune
3783,2024-04-21,C0803,P503,1,53978,15.0,Kolkata
3784,2024-08-05,C0089,P504,1,29242,,Hyderabad
3785,2024-07-27,C0278,P504,1,18937,0.0,Mumbai
3786,2024-12-30,C0862,P502,2,14971,15.0,Delhi
3787,2024-07-14,C0978,P506,2,18501,,Delhi
3788,2024-03-15,C0806,P501,2,46075,10.0,Delhi
3789,2024-05-22,C0474,P505,4,11924,10.0,Pune
3790,2024-02-27,C1097,P503,3,46255,5.0,Kolkata
3791,2024-09-27,C0354,P501,2,44650,10.0,Pune
3792,2024-07-02,C0674,P504,3,7612,5.0,Pune
3793,2024-11-16,C1067,P502,1,57525,,Hyderabad
3794,2024-02-24,C0550,P504,3,32244,15.0,Mumbai
3795,2024-11-04,C0440,P505,3,50660,15.0,Bangalore
3796,2024-02-09,C1162,P503,2,50066,15.0,Delhi
3797,2024-12-30,C0276,P504,1,7051,10.0,Kolkata
3798,2024-03-30,C0282,P501,4,17878,10.0,Delhi
3799,2024-07-22,C0868,P503,2,32652,,Hyderabad
3800,2024-05-19,C0278,P501,3,43818,5.0,Chennai
3801,2024-04-23,C0580,P504,3,34457,10.0,Hyderabad
3802,2024-11-08,C0823,P505,2,13462,15.0,Chennai
3803,2024-05-26,C0942,P501,3,22678,10.0,Delhi
3804,2024-01-25,C0509,P504,4,24316,,Bangalore
3805,2024-02-24,C1187,P503,2,47078,0.0,Delhi
3806,2024-02-03,C0113,P503,1,43537,10.0,Hyderabad
3807,2024-10-13,C0155,P501,1,9754,0.0,Delhi
3808,2024-09-22,C0187,P502,4,51297,,Kolkata
3809,2024-05-22,C0176,P504,2,9255,0.0,Delhi
3810,2024-11-09,C0589,P504,3,17769,5.0,Pune
3811,2024-09-06,C0227,P504,3,5477,0.0,Hyderabad
3812,2024-08-30,C0367,P504,4,20599,15.0,Chennai
3813,2024-11-17,C0376,P504,1,1732,10.0,Mumbai
3814,2024-02-18,C0304,P504,3,6786,10.0,Delhi
3815,2024-03-17,C0179,P503,1,715,5.0,Pune
3816,2024-05-29,C0397,P504,1,6199,0.0,Pune
3817,2024-09-07,C0879,P504,4,7766,5.0,Pune
3818,2024-04-24,C0001,P501,1,20440,5.0,Mumbai
3819,2024-11-30,C0465,P503,1,45938,0.0,Bangalore
3820,2024-05-30,C0950,P503,3,31186,5.0,Pune
3821,2024-08-11,C0880,P506,2,22892,,Delhi
3822,2024-02-19,C0115,P501,2,17252,5.0,Mumbai
3823,2024-03-20,C0968,P505,2,39413,0.0,Kolkata
3824,2024-05-16,C0560,P504,2,56073,10.0,Chennai
3825,2024-01-19,C0612,P504,4,51333,5.0,Hyderabad
3826,2024-04-25,C1188,P505,3,47390,0.0,Hyderabad
3827,2024-12-12,C0085,P506,4,41250,0.0,Pune
3828,2024-01-06,C0846,P503,3,43857,0.0,Bangalore
3829,2024-01-08,C0404,P506,3,29275,10.0,Delhi
3830,2024-08-15,C0088,P501,2,4703,5.0,Mumbai
3831,2024-08-26,C0996,P504,4,30330,5.0,Kolkata
3832,2024-10-14,C0811,P506,3,57555,0.0,Delhi
3833,2024-11-01,C0204,P505,1,23974,5.0,Delhi
3834,2024-04-21,C1152,P501,4,4117,0.0,Delhi
3835,2024-08-10,C0636,P503,1,7970,,Delhi
3836,2024-04-12,C0698,P505,4,16152,5.0,Delhi
3837,2024-02-06,C0201,P503,2,6492,10.0,Kolkata
3838,2024-10-24,C0344,P505,4,12564,10.0,Pune
3839,2024-10-23,C0003,P501,2,27731,10.0,Bangalore
3840,2024-07-17,C0109,P504,3,18839,,Bangalore
3841,2024-07-07,C0065,P504,2,45820,5.0,Chennai
3842,2024-05-01,C0210,P504,4,55684,15.0,Chennai
3843,2024-02-10,C0500,P504,1,58434,,Hyderabad
3844,2024-04-21,C0301,P503,2,29200,10.0,Mumbai
3845,2024-03-29,C0527,P501,1,7829,5.0,Hyderabad
3846,2024-12-29,C1085,P505,3,30673,15.0,Hyderabad
3847,2024-06-30,C0423,P502,4,30366,0.0,Mumbai
3848,2024-06-24,C0723,P503,3,17430,5.0,Delhi
3849,2024-07-14,C0435,P501,1,49935,5.0,Hyderabad
3850,2024-12-22,C0323,P506,4,14085,10.0,Chennai
3851,2024-03-05,C0027,P501,3,12378,15.0,Hyderabad
3852,2024-03-06,C0133,P504,1,21695,5.0,Hyderabad
3853,2024-11-23,C1122,P506,1,23154,,Mumbai
3854,2024-09-28,C0133,P503,3,18888,,Delhi
3855,2024-01-22,C0974,P506,1,43902,10.0,Mumbai
3856,2024-07-06,C0771,P504,2,6744,5.0,Mumbai
3857,2024-05-22,C0700,P505,4,6272,0.0,Mumbai
3858,2024-06-28,C0867,P502,1,57750,0.0,Hyderabad
3859,2024-04-06,C0281,P501,2,2899,,Chennai
3860,2024-08-27,C0870,P504,4,38541,10.0,Delhi
3861,2024-11-20,C0985,P501,2,59070,15.0,Kolkata
3862,2024-07-02,C0405,P502,3,41132,10.0,Kolkata
3863,2024-09-01,C0008,P501,1,58985,10.0,Pune
3864,2024-06-25,C1035,P503,2,47956,5.0,Bangalore
3865,2024-07-14,C0860,P502,1,49270,10.0,Hyderabad
3866,2024-05-29,C0630,P504,1,15911,10.0,Bangalore
3867,2024-06-29,C1101,P506,2,21407,,Delhi
3868,2024-04-01,C0779,P505,3,18560,15.0,Hyderabad
3869,2024-10-30,C0398,P501,3,32491,0.0,Delhi
3870,2024-05-16,C0077,P505,4,13136,0.0,Hyderabad
3871,2024-10-29,C1022,P505,3,48681,5.0,Delhi
3872,2024-02-15,C0648,P505,4,54126,15.0,Pune
3873,2024-04-18,C0460,P502,2,46517,5.0,Bangalore
3874,2024-09-18,C0728,P506,1,2499,,Mumbai
3875,2024-12-26,C0320,P502,2,32995,5.0,Mumbai
3876,2024-03-11,C0489,P504,4,29572,0.0,Chennai
3877,2024-04-21,C0452,P504,1,16410,15.0,Chennai
3878,2024-09-30,C0845,P501,2,24809,10.0,Kolkata
3879,2024-04-26,C0484,P502,1,40926,5.0,Pune
3880,2024-05-13,C0114,P505,1,33711,10.0,Hyderabad
3881,2024-04-01,C0611,P502,3,34611,15.0,Mumbai
3882,2024-11-16,C0093,P503,4,50633,10.0,Pune
3883,2024-07-26,C0585,P504,3,20156,10.0,Kolkata
3884,2024-06-06,C0368,P506,4,13205,10.0,Mumbai
3885,2024-02-29,C0500,P504,4,24344,10.0,Mumbai
3886,2024-11-23,C0464,P504,2,35016,10.0,Bangalore
3887,2024-01-31,C0333,P505,4,14366,,Mumbai
3888,2024-07-08,C0296,P501,1,57820,0.0,Chennai
3889,2024-07-25,C0215,P504,4,19384,,Chennai
3890,2024-05-07,C0551,P504,3,22557,10.0,Bangalore
3891,2024-05-24,C0792,P506,1,36581,5.0,Delhi
3892,2024-05-17,C0200,P506,1,37584,5.0,Hyderabad
3893,2024-06-07,C0389,P506,4,19515,0.0,Chennai
3894,2024-10-22,C1005,P504,1,12921,10.0,Bangalore
3895,2024-01-15,C0760,P504,4,2053,0.0,Pune
3896,2024-02-13,C0454,P503,2,37109,10.0,Pune
3897,2024-09-18,C0083,P504,3,37485,5.0,Mumbai
3898,2024-09-08,C0836,P504,1,748,5.0,Mumbai
3899,2024-11-09,C1199,P505,2,11743,15.0,Pune
3900,2024-07-21,C0762,P502,2,35884,10.0,Mumbai
3901,2024-07-24,C1195,P506,2,45159,15.0,Delhi
3902,2024-06-27,C0878,P502,3,18793,15.0,Delhi
3903,2024-03-12,C0356,P505,3,43570,5.0,Chennai
3904,2024-03-16,C0074,P502,3,47545,0.0,Chennai
3905,2024-03-09,C1089,P506,1,31972,15.0,Pune
3906,2024-10-26,C0454,P503,2,41878,,Hyderabad
3907,2024-07-20,C0674,P503,4,19033,,Pune
3908,2024-04-07,C0773,P503,3,16200,5.0,Mumbai
3909,2024-11-23,C0797,P501,4,13252,5.0,Kolkata
3910,2024-04-03,C1184,P502,1,21064,0.0,Mumbai
3911,2024-10-21,C0647,P501,2,10096,5.0,Chennai
3912,2024-12-03,C0784,P506,1,8341,15.0,Bangalore
3913,2024-05-15,C0373,P503,2,44770,10.0,Kolkata
3914,2024-05-16,C1182,P503,4,36732,15.0,Delhi
3915,2024-11-21,C0640,P504,2,379,5.0,Pune
3916,2024-11-28,C1199,P505,1,37604,10.0,Bangalore
3917,2024-03-23,C0935,P506,3,16824,,Mumbai
3918,2024-02-21,C0613,P506,2,39924,5.0,Kolkata
3919,2024-08-04,C1070,P504,1,53063,5.0,Kolkata
3920,2024-11-10,C0077,P501,2,19630,10.0,Hyderabad
3921,2024-04-14,C1048,P501,4,44366,5.0,Pune
3922,2024-12-07,C1162,P504,1,5993,10.0,Hyderabad
3923,2024-02-28,C0265,P501,1,6631,15.0,Kolkata
3924,2024-06-19,C0299,P506,1,34226,5.0,Kolkata
3925,2024-03-09,C0883,P501,1,25702,15.0,Mumbai
3926,2024-09-19,C0293,P505,4,26328,15.0,Chennai
3927,2024-12-08,C0162,P506,4,23955,,Kolkata
3928,2024-01-28,C0562,P504,3,49451,15.0,Bangalore
3929,2024-04-30,C0652,P504,4,12513,0.0,Bangalore
3930,2024-12-05,C0312,P506,4,50821,0.0,Hyderabad
3931,2024-06-25,C0354,P501,2,10848,15.0,Hyderabad
3932,2024-03-15,C0351,P504,2,14830,10.0,Mumbai
3933,2024-07-02,C0273,P503,4,55647,,Mumbai
3934,2024-11-05,C0016,P501,1,4590,10.0,Delhi
3935,2024-04-30,C0832,P503,2,3840,0.0,Chennai
3936,2024-06-30,C0517,P503,1,50041,0.0,Bangalore
3937,2024-06-11,C0278,P501,1,20443,,Hyderabad
3938,2024-05-25,C0748,P502,4,42013,0.0,Kolkata
3939,2024-01-19,C0055,P506,4,16627,0.0,Hyderabad
3940,2024-09-05,C1019,P502,3,15358,,Bangalore
3941,2024-11-25,C1022,P504,4,2467,0.0,Pune
3942,2024-09-01,C0393,P501,3,36643,5.0,Kolkata
3943,2024-08-07,C0839,P502,4,40311,10.0,Bangalore
3944,2024-11-29,C0892,P501,4,30988,10.0,Chennai
3945,2024-07-20,C0530,P504,1,40328,15.0,Bangalore
3946,2024-08-01,C0612,P504,1,1878,5.0,Mumbai
3947,2024-07-14,C1182,P501,1,46879,15.0,Mumbai
3948,2024-10-11,C0919,P502,2,44799,0.0,Hyderabad
3949,2024-11-15,C0212,P501,1,16868,,Bangalore
3950,2024-08-26,C0520,P506,3,14201,15.0,Hyderabad
3951,2024-07-20,C0214,P505,2,54025,15.0,Delhi
3952,2024-06-05,C0665,P506,2,49593,5.0,Chennai
3953,2024-07-13,C0670,P505,2,31073,15.0,Hyderabad
3954,2024-03-23,C0400,P505,4,27439,10.0,Kolkata
3955,2024-04-21,C0239,P501,4,40609,15.0,Pune
3956,2024-07-15,C0382,P501,1,26597,,Bangalore
3957,2024-04-03,C1092,P504,3,54592,,Chennai
3958,2024-12-16,C0595,P505,2,9513,15.0,Chennai
3959,2024-05-19,C0888,P502,3,7806,15.0,Pune
3960,2024-09-18,C0727,P505,3,57872,0.0,Delhi
3961,2024-05-28,C0852,P502,1,49562,0.0,Hyderabad
3962,2024-08-05,C0909,P506,4,14096,,Chennai
