Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Price,Discount,City,Product_Name,Category,Brand,Customer_Name,Gender,Age,Revenue
4355,12-09-2024,C1063,P502,3,42311,5,Pune,Laptop,Electronics,HP,Customer_1063,Female,47,120586.35
4356,27-07-2024,C0587,P506,1,2191,15,Chennai,Watch,Accessories,Fastrack,Customer_587,Male,32,1862.35
4357,04-06-2024,C0628,P504,1,13157,0,Hyderabad,Mobile,Electronics,Samsung,Customer_628,Male,43,13157
4358,16-05-2024,C0305,P504,3,58172,15,Delhi,Mobile,Electronics,Samsung,Customer_305,Female,33,148338.6
4359,31-10-2024,C0085,P506,4,59943,5,Bangalore,Watch,Accessories,Fastrack,Customer_85,Male,47,227783.4
4360,30-10-2024,C1052,P505,4,17973,15,Kolkata,Shoes,Fashion,Nike,Customer_1052,Male,35,61108.2
4361,11-12-2024,C0511,P504,3,45327,10,Kolkata,Mobile,Electronics,Samsung,Customer_511,Male,42,122382.9
4362,11-05-2024,C0201,P506,3,27746,15,Hyderabad,Watch,Accessories,Fastrack,Customer_201,Female,37,70752.3
4363,16-05-2024,C0130,P504,3,9509,0,Bangalore,Mobile,Electronics,Samsung,Customer_130,Female,44,28527
4364,28-01-2024,C0335,P505,2,19289,0,Chennai,Shoes,Fashion,Nike,Customer_335,Male,32,38578
4365,27-07-2024,C1182,P506,1,36878,0,Pune,Watch,Accessories,Fastrack,Customer_1182,Male,45,36878
4366,30-10-2024,C1038,P502,3,27166,0,Pune,Laptop,Electronics,HP,Customer_1038,Male,40,81498
4367,21-11-2024,C0729,P503,2,53456,5,Mumbai,T-Shirt,Fashion,Puma,Customer_729,Female,45,101566.4
4368,25-02-2024,C1082,P501,3,30562,0,Delhi,Headphones,Electronics,Boat,Customer_1082,Male,45,91686
4369,16-02-2024,C0207,P504,3,47853,10,Delhi,Mobile,Electronics,Samsung,Customer_207,Female,42,129203.1
4370,07-05-2024,C0697,P504,2,51642,0,Kolkata,Mobile,Electronics,Samsung,Customer_697,Female,23,103284
4371,12-04-2024,C0925,P504,3,11612,10,Hyderabad,Mobile,Electronics,Samsung,Customer_925,Male,35,31352.4
4372,17-11-2024,C0087,P504,2,40709,5,Kolkata,Mobile,Electronics,Samsung,Customer_87,Male,29,77347.1
4373,14-03-2024,C0453,P504,3,1911,5,Kolkata,Mobile,Electronics,Samsung,Customer_453,Male,27,5446.35
4374,17-01-2024,C0392,P506,3,17037,0,Kolkata,Watch,Accessories,Fastrack,Customer_392,Female,21,51111
4375,22-02-2024,C0509,P506,4,14006,0,Mumbai,Watch,Accessories,Fastrack,Customer_509,Female,36,56024
4376,10-12-2024,C0177,P502,2,39512,0,Delhi,Laptop,Electronics,HP,Customer_177,Male,25,79024
4377,21-01-2024,C1016,P505,3,39912,15,Bangalore,Shoes,Fashion,Nike,Customer_1016,Male,34,101775.6
4378,05-04-2024,C1099,P503,2,3965,0,Delhi,T-Shirt,Fashion,Puma,Customer_1099,Male,41,7930
4379,17-10-2024,C0112,P506,3,5589,5,Pune,Watch,Accessories,Fastrack,Customer_112,Female,45,15928.65
4380,22-03-2024,C0794,P502,3,22374,15,Delhi,Laptop,Electronics,HP,Customer_794,Male,18,57053.7
4381,19-07-2024,C0292,P506,2,8458,5,Bangalore,Watch,Accessories,Fastrack,Customer_292,Female,27,16070.2
4382,09-05-2024,C0027,P501,1,17138,15,Chennai,Headphones,Electronics,Boat,Customer_27,Male,29,14567.3
4383,05-10-2024,C0490,P502,1,17644,10,Kolkata,Laptop,Electronics,HP,Customer_490,Female,23,15879.6
4384,20-08-2024,C0597,P506,3,13850,5,Kolkata,Watch,Accessories,Fastrack,Customer_597,Male,49,39472.5
4385,25-03-2024,C0306,P504,4,24759,0,Mumbai,Mobile,Electronics,Samsung,Customer_306,Male,35,99036
4386,17-10-2024,C1063,P504,2,12770,10,Hyderabad,Mobile,Electronics,Samsung,Customer_1063,Female,47,22986
4387,11-09-2024,C1167,P506,3,32462,0,Mumbai,Watch,Accessories,Fastrack,Customer_1167,Female,30,97386
4388,23-08-2024,C0024,P502,4,11585,15,Kolkata,Laptop,Electronics,HP,Customer_24,Female,32,39389
4389,03-01-2024,C0512,P503,2,54219,5,Hyderabad,T-Shirt,Fashion,Puma,Customer_512,Female,27,103016.1
4390,08-09-2024,C0713,P503,1,13354,10,Delhi,T-Shirt,Fashion,Puma,Customer_713,Female,23,12018.6
4391,20-03-2024,C0010,P506,4,59003,15,Mumbai,Watch,Accessories,Fastrack,Customer_10,Female,20,200610.2
4392,30-04-2024,C0592,P502,2,11104,15,Mumbai,Laptop,Electronics,HP,Customer_592,Female,21,18876.8
4393,23-12-2024,C0098,P502,3,16924,0,Kolkata,Laptop,Electronics,HP,Customer_98,Male,43,50772
4394,17-10-2024,C1138,P501,3,4160,0,Bangalore,Headphones,Electronics,Boat,Customer_1138,Female,30,12480
4395,20-03-2024,C0138,P504,3,35035,15,Mumbai,Mobile,Electronics,Samsung,Customer_138,Male,37,89339.25
4396,19-02-2024,C0262,P503,4,45417,15,Bangalore,T-Shirt,Fashion,Puma,Customer_262,Female,40,154417.8
4397,31-01-2024,C0949,P504,2,50644,5,Bangalore,Mobile,Electronics,Samsung,Customer_949,Female,44,96223.6
4398,03-07-2024,C0334,P503,3,15076,0,Kolkata,T-Shirt,Fashion,Puma,Customer_334,Female,45,45228
4399,17-02-2024,C0254,P504,2,24186,15,Bangalore,Mobile,Electronics,Samsung,Customer_254,Female,20,41116.2
4400,29-09-2024,C1094,P504,2,3212,5,Hyderabad,Mobile,Electronics,Samsung,Customer_1094,Male,31,6102.8
4401,05-01-2024,C0047,P505,2,53075,5,Kolkata,Shoes,Fashion,Nike,Customer_47,Female,47,100842.5
4402,15-12-2024,C0589,P504,3,53084,5,Delhi,Mobile,Electronics,Samsung,Customer_589,Male,33,151289.4
4403,08-08-2024,C0361,P506,2,15728,10,Kolkata,Watch,Accessories,Fastrack,Customer_361,Female,20,28310.4
4404,02-09-2024,C1056,P505,3,58264,0,Pune,Shoes,Fashion,Nike,Customer_1056,Female,46,174792
4405,22-06-2024,C0681,P506,4,35735,5,Pune,Watch,Accessories,Fastrack,Customer_681,Female,39,135793
4406,28-10-2024,C0873,P506,4,13963,0,Mumbai,Watch,Accessories,Fastrack,Customer_873,Female,19,55852
4407,12-08-2024,C1113,P505,2,18899,0,Bangalore,Shoes,Fashion,Nike,Customer_1113,Female,46,37798
4408,08-07-2024,C0560,P501,2,52582,0,Kolkata,Headphones,Electronics,Boat,Customer_560,Male,31,105164
4409,11-01-2024,C0793,P504,1,42795,15,Hyderabad,Mobile,Electronics,Samsung,Customer_793,Female,35,36375.75
4410,05-12-2024,C0481,P502,2,21604,10,Hyderabad,Laptop,Electronics,HP,Customer_481,Male,34,38887.2
4411,25-04-2024,C1157,P505,4,34056,10,Bangalore,Shoes,Fashion,Nike,Customer_1157,Male,22,122601.6
4412,11-07-2024,C0030,P505,1,35413,0,Mumbai,Shoes,Fashion,Nike,Customer_30,Male,22,35413
4413,30-10-2024,C0958,P505,4,16520,0,Bangalore,Shoes,Fashion,Nike,Customer_958,Female,19,66080
4414,28-01-2024,C0485,P506,1,38820,10,Hyderabad,Watch,Accessories,Fastrack,Customer_485,Female,20,34938
4415,01-04-2024,C0466,P503,2,24740,5,Pune,T-Shirt,Fashion,Puma,Customer_466,Male,45,47006
4416,11-02-2024,C1090,P505,4,8124,0,Hyderabad,Shoes,Fashion,Nike,Customer_1090,Male,25,32496
4417,03-11-2024,C0423,P504,4,11401,10,Delhi,Mobile,Electronics,Samsung,Customer_423,Male,38,41043.6
4418,07-04-2024,C0526,P504,2,58111,5,Delhi,Mobile,Electronics,Samsung,Customer_526,Female,26,110410.9
4419,28-07-2024,C0256,P503,3,57716,10,Bangalore,T-Shirt,Fashion,Puma,Customer_256,Male,27,155833.2
4420,15-04-2024,C0606,P505,3,34245,10,Delhi,Shoes,Fashion,Nike,Customer_606,Male,29,92461.5
4421,05-06-2024,C0134,P505,4,44460,15,Chennai,Shoes,Fashion,Nike,Customer_134,Female,41,151164
4422,08-09-2024,C0135,P502,3,21302,15,Bangalore,Laptop,Electronics,HP,Customer_135,Male,44,54320.1
4423,09-12-2024,C1054,P505,2,10532,0,Pune,Shoes,Fashion,Nike,Customer_1054,Male,44,21064
4424,29-05-2024,C1018,P504,1,23376,10,Chennai,Mobile,Electronics,Samsung,Customer_1018,Male,39,21038.4
4425,20-10-2024,C0232,P503,4,48241,15,Delhi,T-Shirt,Fashion,Puma,Customer_232,Female,18,164019.4
4426,25-06-2024,C0358,P505,2,35729,10,Kolkata,Shoes,Fashion,Nike,Customer_358,Female,49,64312.2
4427,26-05-2024,C0898,P504,4,29650,10,Hyderabad,Mobile,Electronics,Samsung,Customer_898,Female,35,106740
4428,09-10-2024,C0652,P506,3,33657,0,Mumbai,Watch,Accessories,Fastrack,Customer_652,Male,39,100971
4429,05-12-2024,C0650,P505,3,7677,0,Mumbai,Shoes,Fashion,Nike,Customer_650,Male,35,23031
4430,23-12-2024,C1187,P502,3,22928,10,Mumbai,Laptop,Electronics,HP,Customer_1187,Female,21,61905.6
4431,01-07-2024,C0455,P501,2,28977,0,Hyderabad,Headphones,Electronics,Boat,Customer_455,Male,47,57954
4432,29-07-2024,C0051,P502,1,8126,5,Pune,Laptop,Electronics,HP,Customer_51,Male,35,7719.7
4433,14-09-2024,C1075,P506,2,41841,15,Kolkata,Watch,Accessories,Fastrack,Customer_1075,Female,32,71129.7
4434,13-05-2024,C0220,P506,3,1270,0,Chennai,Watch,Accessories,Fastrack,Customer_220,Male,20,3810
4435,25-06-2024,C0115,P502,3,57643,0,Pune,Laptop,Electronics,HP,Customer_115,Male,38,172929
4436,18-10-2024,C0839,P503,1,15461,0,Chennai,T-Shirt,Fashion,Puma,Customer_839,Male,28,15461
4437,01-05-2024,C0948,P506,2,39428,5,Mumbai,Watch,Accessories,Fastrack,Customer_948,Male,48,74913.2
4438,25-05-2024,C0977,P505,1,27399,15,Delhi,Shoes,Fashion,Nike,Customer_977,Male,37,23289.15
4439,15-06-2024,C0129,P506,2,25040,0,Pune,Watch,Accessories,Fastrack,Customer_129,Male,23,50080
4440,27-02-2024,C0141,P504,2,25562,0,Bangalore,Mobile,Electronics,Samsung,Customer_141,Female,29,51124
4441,15-09-2024,C0178,P503,2,47946,15,Chennai,T-Shirt,Fashion,Puma,Customer_178,Female,24,81508.2
4442,29-12-2024,C1079,P502,4,58711,0,Chennai,Laptop,Electronics,HP,Customer_1079,Female,44,234844
4443,17-11-2024,C0648,P506,2,46736,10,Mumbai,Watch,Accessories,Fastrack,Customer_648,Female,27,84124.8
4444,15-03-2024,C0194,P506,1,21142,0,Delhi,Watch,Accessories,Fastrack,Customer_194,Male,40,21142
4445,15-01-2024,C1011,P501,4,32542,0,Kolkata,Headphones,Electronics,Boat,Customer_1011,Male,44,130168
4446,30-05-2024,C1067,P506,2,52125,5,Pune,Watch,Accessories,Fastrack,Customer_1067,Female,34,99037.5
4447,20-05-2024,C1054,P506,1,21785,5,Delhi,Watch,Accessories,Fastrack,Customer_1054,Male,44,20695.75
4448,03-04-2024,C0899,P502,1,47309,5,Chennai,Laptop,Electronics,HP,Customer_899,Male,27,44943.55
4449,14-01-2024,C0192,P506,3,23469,10,Hyderabad,Watch,Accessories,Fastrack,Customer_192,Female,22,63366.3
4450,17-06-2024,C0776,P503,2,26507,10,Mumbai,T-Shirt,Fashion,Puma,Customer_776,Male,46,47712.6
4451,30-11-2024,C0900,P501,4,13703,5,Delhi,Headphones,Electronics,Boat,Customer_900,Male,18,52071.4
4452,30-05-2024,C0829,P502,3,7470,0,Chennai,Laptop,Electronics,HP,Customer_829,Female,44,22410
4453,12-12-2024,C0464,P504,4,46284,5,Mumbai,Mobile,Electronics,Samsung,Customer_464,Male,45,175879.2
4454,17-02-2024,C0027,P506,4,25402,0,Pune,Watch,Accessories,Fastrack,Customer_27,Male,29,101608
4455,21-09-2024,C0361,P502,2,4899,0,Bangalore,Laptop,Electronics,HP,Customer_361,Female,20,9798
4456,05-12-2024,C0126,P506,4,26465,10,Bangalore,Watch,Accessories,Fastrack,Customer_126,Female,42,95274
4457,19-09-2024,C0936,P503,4,32265,5,Chennai,T-Shirt,Fashion,Puma,Customer_936,Male,22,122607
4458,01-11-2024,C1170,P502,2,54075,15,Hyderabad,Laptop,Electronics,HP,Customer_1170,Female,30,91927.5
4459,07-06-2024,C0352,P504,2,21737,0,Pune,Mobile,Electronics,Samsung,Customer_352,Male,41,43474
4460,27-07-2024,C0636,P502,3,15493,15,Bangalore,Laptop,Electronics,HP,Customer_636,Female,23,39507.15
4461,14-02-2024,C1118,P502,3,48846,5,Delhi,Laptop,Electronics,HP,Customer_1118,Male,41,139211.1
4462,06-04-2024,C0198,P506,4,31376,15,Bangalore,Watch,Accessories,Fastrack,Customer_198,Male,37,106678.4
4463,11-11-2024,C1025,P502,2,14978,0,Mumbai,Laptop,Electronics,HP,Customer_1025,Male,46,29956
4464,14-05-2024,C0822,P504,3,36744,5,Hyderabad,Mobile,Electronics,Samsung,Customer_822,Male,43,104720.4
4465,05-07-2024,C0235,P503,1,8938,5,Chennai,T-Shirt,Fashion,Puma,Customer_235,Male,45,8491.1
4466,25-02-2024,C0993,P506,4,6390,5,Mumbai,Watch,Accessories,Fastrack,Customer_993,Female,23,24282
4467,23-01-2024,C0144,P504,1,56251,15,Kolkata,Mobile,Electronics,Samsung,Customer_144,Male,22,47813.35
4468,30-01-2024,C0447,P506,1,42668,10,Mumbai,Watch,Accessories,Fastrack,Customer_447,Male,30,38401.2
4469,06-05-2024,C0611,P501,2,33904,0,Mumbai,Headphones,Electronics,Boat,Customer_611,Male,43,67808
4470,20-11-2024,C0510,P504,1,44119,15,Pune,Mobile,Electronics,Samsung,Customer_510,Female,22,37501.15
4471,11-07-2024,C0010,P503,2,44690,15,Mumbai,T-Shirt,Fashion,Puma,Customer_10,Female,20,75973
4472,21-02-2024,C0099,P505,1,27960,5,Hyderabad,Shoes,Fashion,Nike,Customer_99,Female,45,26562
4473,21-03-2024,C0006,P503,2,2720,0,Chennai,T-Shirt,Fashion,Puma,Customer_6,Male,40,5440
4474,24-10-2024,C1105,P505,3,58158,15,Hyderabad,Shoes,Fashion,Nike,Customer_1105,Female,34,148302.9
4475,14-12-2024,C0228,P502,2,29264,5,Pune,Laptop,Electronics,HP,Customer_228,Male,36,55601.6
4476,13-09-2024,C0388,P504,3,32441,5,Mumbai,Mobile,Electronics,Samsung,Customer_388,Female,22,92456.85
4477,04-11-2024,C0189,P501,2,17885,15,Bangalore,Headphones,Electronics,Boat,Customer_189,Female,34,30404.5
4478,04-09-2024,C0217,P506,2,53741,0,Pune,Watch,Accessories,Fastrack,Customer_217,Male,33,107482
4479,02-10-2024,C0364,P503,2,7218,0,Delhi,T-Shirt,Fashion,Puma,Customer_364,Male,28,14436
4480,21-09-2024,C0539,P504,2,48813,0,Bangalore,Mobile,Electronics,Samsung,Customer_539,Female,26,97626
4481,30-08-2024,C0880,P504,2,7644,5,Pune,Mobile,Electronics,Samsung,Customer_880,Male,20,14523.6
4482,25-12-2024,C0088,P503,4,46097,15,Pune,T-Shirt,Fashion,Puma,Customer_88,Female,39,156729.8
4483,19-12-2024,C0416,P506,3,18307,5,Kolkata,Watch,Accessories,Fastrack,Customer_416,Male,22,52174.95
4484,07-07-2024,C0899,P501,1,28295,15,Mumbai,Headphones,Electronics,Boat,Customer_899,Male,27,24050.75
4485,20-09-2024,C0901,P504,3,12117,10,Delhi,Mobile,Electronics,Samsung,Customer_901,Male,38,32715.9
4486,17-04-2024,C0147,P501,4,58082,0,Chennai,Headphones,Electronics,Boat,Customer_147,Male,19,232328
4487,14-03-2024,C0864,P504,2,25015,10,Pune,Mobile,Electronics,Samsung,Customer_864,Female,34,45027
4488,07-02-2024,C0386,P506,1,30248,15,Hyderabad,Watch,Accessories,Fastrack,Customer_386,Male,46,25710.8
4489,01-10-2024,C1095,P502,3,26709,0,Kolkata,Laptop,Electronics,HP,Customer_1095,Female,28,80127
4490,06-08-2024,C0107,P502,4,27839,10,Chennai,Laptop,Electronics,HP,Customer_107,Male,32,100220.4
4491,06-10-2024,C0024,P503,4,18428,5,Bangalore,T-Shirt,Fashion,Puma,Customer_24,Female,32,70026.4
4492,08-12-2024,C1016,P501,4,15741,15,Kolkata,Headphones,Electronics,Boat,Customer_1016,Male,34,53519.4
4493,02-02-2024,C1048,P506,1,4194,0,Bangalore,Watch,Accessories,Fastrack,Customer_1048,Male,20,4194
4494,16-06-2024,C0186,P501,3,24947,5,Pune,Headphones,Electronics,Boat,Customer_186,Female,33,71098.95
4495,01-06-2024,C0096,P505,1,47848,5,Bangalore,Shoes,Fashion,Nike,Customer_96,Male,44,45455.6
4496,09-09-2024,C1097,P503,4,32475,15,Delhi,T-Shirt,Fashion,Puma,Customer_1097,Female,26,110415
4497,17-08-2024,C0751,P503,3,14105,0,Mumbai,T-Shirt,Fashion,Puma,Customer_751,Male,23,42315
4498,01-12-2024,C0621,P506,3,42980,10,Bangalore,Watch,Accessories,Fastrack,Customer_621,Male,37,116046
4499,17-11-2024,C0718,P503,4,51848,0,Chennai,T-Shirt,Fashion,Puma,Customer_718,Female,35,207392
4500,24-03-2024,C0214,P503,2,17996,0,Delhi,T-Shirt,Fashion,Puma,Customer_214,Male,21,35992
4501,28-09-2024,C0694,P502,1,52788,0,Chennai,Laptop,Electronics,HP,Customer_694,Male,29,52788
4502,28-07-2024,C0272,P504,4,58242,15,Chennai,Mobile,Electronics,Samsung,Customer_272,Male,35,198022.8
4503,03-01-2024,C1039,P504,2,23850,0,Mumbai,Mobile,Electronics,Samsung,Customer_1039,Female,24,47700
4504,10-05-2024,C1024,P503,1,31901,5,Mumbai,T-Shirt,Fashion,Puma,Customer_1024,Female,44,30305.95
4505,03-07-2024,C1036,P506,4,57723,0,Mumbai,Watch,Accessories,Fastrack,Customer_1036,Male,28,230892
4506,03-08-2024,C0133,P506,1,15391,0,Mumbai,Watch,Accessories,Fastrack,Customer_133,Male,27,15391
4507,17-09-2024,C0141,P502,3,27268,5,Chennai,Laptop,Electronics,HP,Customer_141,Female,29,77713.8
4508,15-02-2024,C0474,P504,2,28585,15,Mumbai,Mobile,Electronics,Samsung,Customer_474,Male,33,48594.5
4509,25-11-2024,C0866,P504,3,31488,5,Pune,Mobile,Electronics,Samsung,Customer_866,Female,36,89740.8
4510,17-06-2024,C0955,P504,4,32924,0,Pune,Mobile,Electronics,Samsung,Customer_955,Female,38,131696
4511,05-12-2024,C0793,P506,4,18178,0,Delhi,Watch,Accessories,Fastrack,Customer_793,Female,35,72712
4512,15-01-2024,C1065,P501,1,507,15,Hyderabad,Headphones,Electronics,Boat,Customer_1065,Male,37,430.95
4513,08-06-2024,C0397,P506,2,31519,0,Hyderabad,Watch,Accessories,Fastrack,Customer_397,Male,29,63038
4514,06-04-2024,C0389,P505,1,13019,5,Kolkata,Shoes,Fashion,Nike,Customer_389,Male,41,12368.05
4515,06-03-2024,C0639,P506,1,28245,0,Bangalore,Watch,Accessories,Fastrack,Customer_639,Male,40,28245
4516,08-10-2024,C0149,P503,2,10195,10,Bangalore,T-Shirt,Fashion,Puma,Customer_149,Female,40,18351
4517,26-02-2024,C1029,P501,2,2627,10,Bangalore,Headphones,Electronics,Boat,Customer_1029,Female,44,4728.6
4518,30-10-2024,C0687,P504,4,31988,10,Kolkata,Mobile,Electronics,Samsung,Customer_687,Female,43,115156.8
4519,09-04-2024,C0595,P501,4,25007,0,Pune,Headphones,Electronics,Boat,Customer_595,Male,49,100028
4520,25-04-2024,C0419,P501,2,15287,5,Chennai,Headphones,Electronics,Boat,Customer_419,Male,38,29045.3
4521,20-07-2024,C0152,P502,1,10761,5,Delhi,Laptop,Electronics,HP,Customer_152,Male,47,10222.95
4522,31-07-2024,C1167,P502,2,20144,0,Chennai,Laptop,Electronics,HP,Customer_1167,Female,30,40288
4523,21-04-2024,C0135,P504,3,59652,0,Pune,Mobile,Electronics,Samsung,Customer_135,Male,44,178956
4524,13-02-2024,C0261,P501,3,39756,15,Bangalore,Headphones,Electronics,Boat,Customer_261,Female,32,101377.8
4525,08-03-2024,C0016,P502,1,21441,15,Chennai,Laptop,Electronics,HP,Customer_16,Male,18,18224.85
4526,25-01-2024,C1096,P502,1,16232,5,Mumbai,Laptop,Electronics,HP,Customer_1096,Female,42,15420.4
4527,27-11-2024,C1121,P502,3,50282,15,Delhi,Laptop,Electronics,HP,Customer_1121,Male,20,128219.1
4528,11-06-2024,C0872,P505,3,54404,0,Mumbai,Shoes,Fashion,Nike,Customer_872,Female,36,163212
4529,11-09-2024,C0067,P501,1,27841,10,Mumbai,Headphones,Electronics,Boat,Customer_67,Male,46,25056.9
4530,30-10-2024,C0384,P504,1,5653,5,Hyderabad,Mobile,Electronics,Samsung,Customer_384,Male,41,5370.35
4531,18-09-2024,C0039,P505,3,13211,0,Bangalore,Shoes,Fashion,Nike,Customer_39,Female,45,39633
4532,03-04-2024,C0084,P504,2,28240,0,Chennai,Mobile,Electronics,Samsung,Customer_84,Female,40,56480
4533,13-06-2024,C0437,P505,3,47035,5,Delhi,Shoes,Fashion,Nike,Customer_437,Female,26,134049.75
4534,17-05-2024,C0716,P504,2,27645,10,Chennai,Mobile,Electronics,Samsung,Customer_716,Male,22,49761
4535,27-10-2024,C1186,P505,2,59735,0,Delhi,Shoes,Fashion,Nike,Customer_1186,Female,37,119470
4536,03-05-2024,C0539,P504,4,48265,10,Hyderabad,Mobile,Electronics,Samsung,Customer_539,Female,26,173754
4537,07-05-2024,C1042,P501,1,31883,5,Pune,Headphones,Electronics,Boat,Customer_1042,Male,39,30288.85
4538,14-06-2024,C0876,P506,2,4733,5,Delhi,Watch,Accessories,Fastrack,Customer_876,Female,49,8992.7
4539,25-12-2024,C1014,P503,3,59908,0,Mumbai,T-Shirt,Fashion,Puma,Customer_1014,Male,49,179724
4540,29-06-2024,C0953,P501,3,50168,0,Bangalore,Headphones,Electronics,Boat,Customer_953,Male,27,150504
4541,18-06-2024,C0287,P501,1,28268,15,Bangalore,Headphones,Electronics,Boat,Customer_287,Male,43,24027.8
4542,30-01-2024,C0635,P505,3,3853,10,Hyderabad,Shoes,Fashion,Nike,Customer_635,Male,35,10403.1
4543,04-07-2024,C0075,P503,1,14192,5,Kolkata,T-Shirt,Fashion,Puma,Customer_75,Male,25,13482.4
4544,26-08-2024,C0308,P502,4,58527,0,Hyderabad,Laptop,Electronics,HP,Customer_308,Female,36,234108
4545,01-12-2024,C1053,P504,2,18705,15,Chennai,Mobile,Electronics,Samsung,Customer_1053,Female,49,31798.5
4546,18-08-2024,C0102,P502,3,14812,0,Kolkata,Laptop,Electronics,HP,Customer_102,Male,34,44436
4547,04-07-2024,C0761,P504,4,55861,0,Kolkata,Mobile,Electronics,Samsung,Customer_761,Female,42,223444
4548,15-09-2024,C1128,P503,3,52905,0,Pune,T-Shirt,Fashion,Puma,Customer_1128,Female,45,158715
4549,25-07-2024,C0647,P505,3,44090,0,Delhi,Shoes,Fashion,Nike,Customer_647,Female,42,132270
4550,01-05-2024,C0462,P506,4,53743,15,Delhi,Watch,Accessories,Fastrack,Customer_462,Male,24,182726.2
4551,07-10-2024,C1035,P505,4,47109,5,Bangalore,Shoes,Fashion,Nike,Customer_1035,Female,20,179014.2
4552,29-02-2024,C0650,P501,2,2002,0,Kolkata,Headphones,Electronics,Boat,Customer_650,Male,35,4004
4553,01-04-2024,C0289,P505,1,32118,0,Bangalore,Shoes,Fashion,Nike,Customer_289,Male,39,32118
4554,22-02-2024,C0175,P501,1,24430,5,Kolkata,Headphones,Electronics,Boat,Customer_175,Female,24,23208.5
4555,26-09-2024,C0407,P501,4,17377,15,Bangalore,Headphones,Electronics,Boat,Customer_407,Male,21,59081.8
4556,13-05-2024,C0865,P504,4,21469,10,Pune,Mobile,Electronics,Samsung,Customer_865,Female,47,77288.4
4557,22-11-2024,C1070,P501,4,36540,15,Bangalore,Headphones,Electronics,Boat,Customer_1070,Female,35,124236
4558,11-11-2024,C0517,P504,1,51961,0,Pune,Mobile,Electronics,Samsung,Customer_517,Male,39,51961
4559,21-09-2024,C0735,P503,2,15448,0,Delhi,T-Shirt,Fashion,Puma,Customer_735,Female,42,30896
4560,24-08-2024,C0339,P504,4,20687,5,Bangalore,Mobile,Electronics,Samsung,Customer_339,Female,33,78610.6
4561,25-12-2024,C0926,P503,3,38282,10,Hyderabad,T-Shirt,Fashion,Puma,Customer_926,Male,34,103361.4
4562,06-02-2024,C0303,P505,4,53440,0,Kolkata,Shoes,Fashion,Nike,Customer_303,Male,20,213760
4563,01-11-2024,C0165,P506,1,59716,10,Pune,Watch,Accessories,Fastrack,Customer_165,Female,33,53744.4
4564,01-05-2024,C1018,P501,3,58976,15,Chennai,Headphones,Electronics,Boat,Customer_1018,Male,39,150388.8
4565,13-04-2024,C0744,P504,3,14678,15,Pune,Mobile,Electronics,Samsung,Customer_744,Male,18,37428.9
4566,23-05-2024,C0263,P505,2,33728,15,Chennai,Shoes,Fashion,Nike,Customer_263,Female,48,57337.6
4567,26-05-2024,C0025,P506,3,51471,0,Hyderabad,Watch,Accessories,Fastrack,Customer_25,Female,47,154413
4568,21-07-2024,C0816,P503,2,47578,10,Mumbai,T-Shirt,Fashion,Puma,Customer_816,Male,36,85640.4
4569,13-05-2024,C0639,P502,2,35821,5,Pune,Laptop,Electronics,HP,Customer_639,Male,40,68059.9
4570,18-03-2024,C0202,P502,1,50764,5,Chennai,Laptop,Electronics,HP,Customer_202,Male,34,48225.8
4571,24-09-2024,C0126,P506,4,55644,0,Delhi,Watch,Accessories,Fastrack,Customer_126,Female,42,222576
4572,29-02-2024,C0302,P505,4,40996,0,Pune,Shoes,Fashion,Nike,Customer_302,Female,47,163984
4573,25-09-2024,C0624,P503,4,41149,10,Pune,T-Shirt,Fashion,Puma,Customer_624,Female,31,148136.4
4574,02-11-2024,C0630,P501,4,12924,5,Bangalore,Headphones,Electronics,Boat,Customer_630,Female,36,49111.2
4575,30-10-2024,C0360,P505,3,29318,15,Hyderabad,Shoes,Fashion,Nike,Customer_360,Female,29,74760.9
4576,21-05-2024,C0422,P502,4,10018,0,Chennai,Laptop,Electronics,HP,Customer_422,Male,24,40072
4577,23-07-2024,C1100,P501,2,23112,5,Chennai,Headphones,Electronics,Boat,Customer_1100,Female,22,43912.8
4578,14-09-2024,C0840,P502,3,40183,15,Pune,Laptop,Electronics,HP,Customer_840,Female,43,102466.65
4579,02-07-2024,C1040,P501,1,33050,15,Mumbai,Headphones,Electronics,Boat,Customer_1040,Male,41,28092.5
4580,17-07-2024,C1034,P506,1,5583,0,Chennai,Watch,Accessories,Fastrack,Customer_1034,Female,30,5583
4581,28-06-2024,C0791,P506,4,18182,0,Bangalore,Watch,Accessories,Fastrack,Customer_791,Female,43,72728
4582,19-01-2024,C0692,P503,2,53515,0,Hyderabad,T-Shirt,Fashion,Puma,Customer_692,Male,37,107030
4583,04-02-2024,C0490,P505,1,8567,0,Kolkata,Shoes,Fashion,Nike,Customer_490,Female,23,8567
4584,09-05-2024,C0473,P501,2,59025,15,Chennai,Headphones,Electronics,Boat,Customer_473,Male,32,100342.5
4585,11-06-2024,C0318,P503,2,44532,15,Hyderabad,T-Shirt,Fashion,Puma,Customer_318,Female,43,75704.4
4586,13-06-2024,C0232,P503,4,23065,0,Delhi,T-Shirt,Fashion,Puma,Customer_232,Female,18,92260
4587,01-12-2024,C0198,P502,4,3079,10,Mumbai,Laptop,Electronics,HP,Customer_198,Male,37,11084.4
4588,21-09-2024,C0216,P506,3,56978,5,Pune,Watch,Accessories,Fastrack,Customer_216,Male,31,162387.3
